date,code,name,origin,price,benchmark,savings_pct,airline,depart,return,booking_link,confirmed
2026-08-14,AGA,"Agadir, Morocco",SEA,742,1075,31,UA,2026-10-13,2026-11-14,https://www.aviasales.com/search/SEA1310AGA14111?t=UA17919006001791994800001150SEAFRAZRHAGA17946489001794744000002065AGAZRHFRASEA_0285f9b4e72ce35cba4f543cef3b7ed9_61167&search_date=12082026&expected_price_uuid=019ff447-ebdc-8040-a559-ec4f302488f6&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=zQgiuzva3hmF1vmWEXDecQ&expected_price_source=share&expected_price_currency=usd&expected_price=742&marker=741311,
2026-08-14,OGL,"Ogle, Guyana",JFK,350,506,31,BW,2026-09-09,2026-09-14,https://www.aviasales.com/search/JFK0909OGL14091?t=BW17889372001789046700001825JFKSVDPOSBGIOGL17894010001789481700001345OGLBGIPOSJFK_81601a6b6baabf0ac01c68be4ec2c382_28952&search_date=10082026&expected_price_uuid=019febed-84a8-8040-276d-db43ba114ff4&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=uiudkdRdsQBJtblZgLH0Gg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=350&marker=741311,
2026-08-14,MUC,"Munich, Germany",LAX,469,667,30,DE,2026-09-22,2026-10-07,https://www.aviasales.com/search/LAX2209MUC07101?t=DE17900955001790177400000825LAXFRAMUC17913645001791384300000870MUCFRALAX_7dd59b65179c84c068904051e8ff0e8a_39507&search_date=14082026&expected_price_uuid=01a000f2-8b93-8040-682d-54e7384584cd&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=s9lszjuhSNYr9io9p-5GPQ&expected_price_source=share&expected_price_currency=usd&expected_price=469&marker=741311,
2026-08-14,BHX,"Birmingham, UK",PIT,522,746,30,UA,2026-09-17,2026-09-21,https://www.aviasales.com/search/PIT1709BHX21091?t=LX17896542601789725000000879PITORDFRABHX17900166001790097240001644BHXZRHORDPIT_4dd1cb4b7d4a516fae1ccfb79747c8b8_43894&search_date=14082026&expected_price_uuid=01a00086-63ac-8040-a124-71032971275e&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=wanMpi07Hst3SkMalPxw9g&expected_price_source=share&expected_price_currency=usd&expected_price=522&marker=741311,
2026-08-14,BJL,"Banjul, Gambia",IAD,1031,1001,-3,AT,2026-10-21,2026-10-26,https://www.aviasales.com/search/IAD2110BJL26101?t=AT17926164001792719000001470IADCMNBJL17930433001793217900003150BJLDSSCMNIAD_b30eedf13dbce46fa25faa1e5596a00e_84984&search_date=12082026&expected_price_uuid=019ff369-0d01-8040-ab85-3dea25bfeaf1&static_fare_key=TY%7CP0%7CH1%7CL1_1_23%7CCH1%7CR0%7CTBC1&itinerary_key=ju_1U1CWZhGVUye0CS1-OQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1031&marker=741311,
2026-08-14,GDL,"Guadalajara, Mexico",PHX,137,192,29,Y4,2026-08-27,2026-09-10,https://www.aviasales.com/search/PHX2708GDL10091?t=Y417878617001787875140000164PHXGDL17890209601789027380000167GDLPHX_5b53606240752e670198b514e9ad5d51_11363&search_date=13082026&expected_price_uuid=019ffc5d-174b-8040-66c1-a8fbaae617e4&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=znc-WgXGkvjtXEf4TCXezw&expected_price_source=share&expected_price_currency=usd&expected_price=137&marker=741311,
2026-08-14,MZT,"Mazatlan, Mexico",PHX,334,470,29,AM,2026-09-19,2026-09-26,https://www.aviasales.com/search/PHX1909MZT26091?t=AM17898212401789906860001427PHXMEXMZT17904462601790507040001013MZTMEXPHX_175bb7edb7801fde18d4a0bc0b1c45ea_27526&search_date=11082026&expected_price_uuid=019ff336-46c2-8040-2802-727b1da4d984&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=UNP46PHFEFnZ9fhACgsyPw&expected_price_source=share&expected_price_currency=usd&expected_price=334&marker=741311,
2026-08-14,BLA,"Barcelona, Venezuela",MIA,983,1380,29,DM,2026-08-21,2026-09-11,https://www.aviasales.com/search/MIA2108BLA11091?t=DM17873213401787436000001911MIASDQCTGMDEBLA17891136001789235700002035BLACCSBOGMDESDQMIA_766cd94ab2e824e5d015826e305dd114_81271&search_date=10082026&expected_price_uuid=019fec47-3b38-8040-2382-abf2907000fd&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=uIvpvhUO0TbpRujhD53ylQ&expected_price_source=share&expected_price_currency=usd&expected_price=983&marker=741311,
2026-08-14,DXB,"Dubai, UAE",JFK,361,499,28,GF,2026-09-30,2026-10-31,https://www.aviasales.com/search/JFK3009DXB31101?t=GF17907804001790870100001015JFKBAHDXB17934897001793523600001105DXBBAHJFK_0a090d4edf8f7770df8aa3193336d315_29964&search_date=14082026&expected_price_uuid=019ffe45-e2c7-8040-ac72-95c8327bde80&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=6V-XaDixmxJinmG3k0RVGw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=361&marker=741311,
2026-08-14,EVN,"Yerevan, Armenia",LAX,851,658,-29,B6,2026-11-10,2026-11-24,https://www.aviasales.com/search/LAX1011EVN24111?t=WS17943147001794439800001365LAXJFKCDGBVAEVN17955243001795640580002658EVNMXPBGYBVACDGYYCLAX_d88864e7e89d72de2cc91ff39799b419_70524&search_date=12082026&expected_price_uuid=019ff7f2-2bf1-8040-a80b-b3d99b982b2d&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=z_0_KIug5ziSXCUGSDNU8g&expected_price_source=share&expected_price_currency=usd&expected_price=851&marker=741311,1
2026-08-14,TAS,"Tashkent, Uzbekistan",JFK,528,731,28,EY,2026-09-24,2026-10-04,https://www.aviasales.com/search/JFK2409TAS04101?t=EY17902884001790387400001110JFKAUHTAS17910849001791129600001285TASAUHJFK_8cb5022ffa76e9e0b1cc958558ed30cf_44525&search_date=14082026&expected_price_uuid=01a0011c-ea14-8040-2d02-ea3d29d70562&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=EingcmVm1PYn9huJN3EmEQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=528&marker=741311,1
2026-08-14,EBB,"Kampala, Uganda",CLT,591,822,28,EY,2026-09-13,2026-10-13,https://www.aviasales.com/search/CLT1309EBB13101?t=EY17893116001789449600001880CLTAUHCAIEBB17918718001791974700002135EBBCAIAUHCLT_7f17371c9f8413c3b337f6b4a1fb73ff_49031&search_date=13082026&expected_price_uuid=019ff90a-0e5e-8040-a3f4-98aae493abc5&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=BRhA2Tj_ponrUDuTTCMtDA&expected_price_source=share&expected_price_currency=usd&expected_price=591&marker=741311,
2026-08-14,PRN,Lipjan,LGA,1272,653,-95,AC,2026-08-20,2026-09-09,https://www.aviasales.com/search/LGA2008PRN09091?t=AC17872224001787321400001290LGAYULVIEPRN17889294001788982560001246PRNVIEYULLGA_fe298998d9a6f91a7a5e893dab57dd7f_106939&search_date=14082026&expected_price_uuid=01a00035-59f8-8040-221c-5b27af1757b4&static_fare_key=TY%7CP0%7CH1%7CL1_1_23%7CCH0%7CR0%7CTBC1&itinerary_key=cv8a9qPLDR8IZcgmWIsDTw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1272&marker=741311,
2026-08-14,OVD,"Ranon, Spain",EWR,611,854,28,TP,2027-02-07,2027-02-21,https://www.aviasales.com/search/EWR0702OVD21021?t=TP18019590001802076900001605EWRLISBCNOVD18032508001803396000002780OVDBCNLISEWR_ba12d03681543d1802078b8fe82e54ba_50376&search_date=11082026&expected_price_uuid=019ff214-acf0-8040-6ab8-75e826affdd4&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_h4imNp2ZMjR9cG8laicVw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=611&marker=741311,
2026-08-14,SJU,"San Juan, Puerto Rico",FLL,166,133,-25,F9,2026-10-02,2026-10-05,https://www.aviasales.com/search/FLL0210SJU05101?t=F917909382001790948040000164FLLSJU17912183401791239220000348SJUTPAFLL_9d8b36e40da3062b141824a3ad2cfa3c_13546&search_date=09082026&expected_price_uuid=019fe64a-f833-8040-69ed-acf8b5500913&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=GA2ul9qhxgqT1yr2xDeUaw&expected_price_source=share&expected_price_currency=usd&expected_price=166&marker=741311,
2026-08-14,AKL,"Auckland, New Zealand",LAX,466,636,27,UA,2026-08-22,2026-09-05,https://www.aviasales.com/search/LAX2208AKL05091?t=UA17874300601787555400000949LAXSFOAKL17886162001788617280001158AKLSFOLAX_58c974774fd4bd82d34ccf32cdedfe3e_38702&search_date=14082026&expected_price_uuid=019ffea7-4118-8040-602f-48a0907dfc96&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=0zPSrnPR3xjLHGGqqkUXLQ&expected_price_source=share&expected_price_currency=usd&expected_price=466&marker=741311,
2026-08-14,ICN,"Seoul, South Korea",LAX,421,576,27,YP,2026-10-15,2026-11-05,https://www.aviasales.com/search/LAX1510ICN05111?t=YP17920614001792165800000780LAXICN17938848001793863200000660ICNLAX_50f3366696c8d3d53fbbeffcabf4aad3_34937&search_date=14082026&expected_price_uuid=019ffe80-4440-8040-29c0-44ffd663cadd&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=gnmgrjTY5CDmysQQSdNisw&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=421&marker=741311,
2026-08-14,SEZ,"Mahe Island, Seychelles",SEA,1010,1391,27,LH,2026-08-22,2026-09-02,https://www.aviasales.com/search/SEA2208SEZ02091?t=LH17874246001787564100001665SEAMUCFRASEZ17883831001788436500001550SEZFRASEA_6200bbf9803da82e2b12bdc70cec55d3_83320&search_date=10082026&expected_price_uuid=019fed2e-e6a3-8040-23bc-51cb016cda2b&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=PUhFXS2CmrNrZJs43rtHEw&expected_price_source=share&expected_price_currency=usd&expected_price=1010&marker=741311,
2026-08-14,UIO,"Quito, Ecuador",EWR,688,301,-129,UA,2026-09-29,2026-10-16,https://www.aviasales.com/search/EWR2909UIO16101?t=UA17906652001790724300001045EWRIAHUIO17921109001792186080001193UIOIAHEWR_c47b60f458bb1ebeb00e2cfc2ec283cf_56169&search_date=10082026&expected_price_uuid=019fe909-b0d6-8040-a41c-032ada3933b8&static_fare_key=TY%7CP0%7CH0%7CL1_1_23%7CCH0%7CR0%7CTBC1&itinerary_key=Dn5p6a8NmAll_cZA3Srncg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=688&marker=741311,
2026-08-14,PLS,"Providenciales, Turks",LGA,724,413,-75,AA,2026-09-22,2026-09-26,https://www.aviasales.com/search/LGA2209PLS26091?t=AC17900568001790078820000367LGAMIAPLS17904300001790499300001155PLSYYZLGA_308619c5ed6a3c0206afcb821c9d2d06_59701&search_date=11082026&expected_price_uuid=019feeb9-ba3a-8040-a985-3354050f5418&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=8_jZ4tvhi8Pw2pnZ_h9bOg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=724&marker=741311,
2026-08-14,CPT,"Cape Town, S. Africa",LAX,832,1122,26,TK,2027-02-07,2027-02-15,https://www.aviasales.com/search/LAX0702CPT15021?t=TK18020250001802174700001895LAXISTCPT18027120001802795700001995CPTISTLAX_02be1b33aaacbc15d8832bce6810cd5a_68481&search_date=07082026&expected_price_uuid=019fde08-e55c-8040-2362-2bfc595031b8&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=3zuxCT1mwD_qBTKZETUVTA&expected_price_source=share&expected_price_currency=usd&expected_price=832&marker=741311,
2026-08-14,DUR,"Durban, South Africa",IND,1048,1409,26,TK,2026-10-25,2026-11-30,https://www.aviasales.com/search/IND2510DUR30111?t=TK17929458001793195100003795INDORDISTDUR17960535001796168460002336DURISTORDIND_58e006e7ac828420703d31dea3055621_85500&search_date=09082026&expected_price_uuid=019fe89d-3c05-8040-abbc-883e0f75d77d&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=YJo4UtRgcB7ad-l0_WjwKg&expected_price_source=share&expected_price_currency=usd&expected_price=1048&marker=741311,
2026-08-14,EDI,"Edinburgh, Scotland",JFK,468,626,25,SN,2026-10-02,2026-10-09,https://www.aviasales.com/search/JFK0210EDI09101?t=LX17909646001791033300000845JFKBRUEDI17915346001791563700000785EDIZRHJFK_f70835e4b64871da739e2054a03922d6_38570&search_date=12082026&expected_price_uuid=019ff3ca-d2a5-8040-ae0f-68491c8eacfc&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=ldPTvVa3j_4yLP1FIi_WVg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=468&marker=741311,
2026-08-14,KRK,"Krakow, Poland",ORD,430,574,25,TK,2026-10-17,2026-10-30,https://www.aviasales.com/search/ORD1710KRK30101?t=TK17922678001792351800000980ORDISTKRK17933514001793388000000970KRKISTORD_7531b2cc9e09cece63bead930593e05b_35448&search_date=11082026&expected_price_uuid=019feedf-1428-8040-afcf-0750e907a2dd&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=p28y8Ni9rzEnR-rKXXXGbQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=430&marker=741311,
2026-08-14,FLR,"Florence, Italy",SFO,591,783,25,LX,2026-08-21,2026-08-30,https://www.aviasales.com/search/SFO2108FLR30081?t=UA17873409001787494200002015SFOZRHFLR17880714001788093600000910FLRFRASFO_a4f80291edf701e02b3b34b11969fc28_49105&search_date=14082026&expected_price_uuid=019ffe7d-3cdd-8040-65ca-bbb8f4797a98&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Eb3JCUVgZVj3o9SmX3tQhw&expected_price_source=share&expected_price_currency=usd&expected_price=591&marker=741311,
2026-08-14,OPO,"Porto, Portugal",MIA,451,604,25,TP,2027-07-23,2027-08-01,https://www.aviasales.com/search/MIA2307OPO01081?t=TP18163605001816419600000685MIALISOPO18171198001817158800000950OPOLISMIA_c2892d214c59adc52f7b37a96696c0e1_37922&search_date=14082026&expected_price_uuid=01a00096-c7fb-8040-a81e-2aa39cbb810a&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=FXmPhl1vBLRZ4KmeFC2JIA&expected_price_source=share&expected_price_currency=usd&expected_price=451&marker=741311,
2026-08-14,SYD,"Sydney, Australia",LAX,570,756,25,QF,2026-11-19,2026-11-30,https://www.aviasales.com/search/LAX1911SYD30111?t=QF17951277001795251600000925LAXSYD17960376001796019600000840SYDLAX_75ec046a55538c8990c23a69fa29e601_47040&search_date=11082026&expected_price_uuid=019ff2ca-1807-8040-20c1-acf1739ed003&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=N2fCjKeR7VUzTE5mKU8zwA&expected_price_source=share&expected_price_currency=usd&expected_price=570&marker=741311,
2026-08-14,DYU,"Dushanbe, Tajikistan",ORD,1486,1152,-29,EK,2026-08-14,2026-09-03,https://www.aviasales.com/search/ORD1408DYU03091?t=EK17867397001786849800001235ORDDXBDYU17884107001788450300001260DYUDXBORD_6a2b47b2f1e14e6d73425fe0515a7815_122248&search_date=09082026&expected_price_uuid=019fe3d2-9437-8040-2adb-5713e4cf3dc9&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH0%7CR0%7CTBC1&itinerary_key=Aq7arVH5wcTmVjUZvnw-tg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1486&marker=741311,
2026-08-14,CAP,"Cap Haitien, Haiti",FLL,428,570,25,S6,2026-08-31,2026-10-27,https://www.aviasales.com/search/FLL3108CAP27101?t=S617881848001788192000000120FLLCAP17930952001793102400000120CAPFLL_7cf7e7a4ded896a035f1b10fdf134de1_34948&search_date=10082026&expected_price_uuid=019fe939-1ecd-8040-6d1b-435d0ab4bcff&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=U2NuI5apT0lzwGKu11gs3Q&expected_price_source=share&expected_price_currency=usd&expected_price=428&marker=741311,
2026-08-14,ILO,"Iloilo City, Philippines",LAX,631,838,25,BR,2026-11-25,2026-12-12,https://www.aviasales.com/search/LAX2511ILO12121?t=BR17956032001795757400001610LAXTPEMNLILO17970879001797104100001230ILOMNLTPELAX_a2c157503cf8c755730e94a35a9dcf71_52285&search_date=13082026&expected_price_uuid=019ff9d8-0b7b-8040-2296-d87a5c58a355&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=aTf9jHLvwW9blL7Tj_FLzA&expected_price_source=share&expected_price_currency=usd&expected_price=631&marker=741311,
2026-08-14,MOC,"Montes Claros, Brazil",MIA,684,917,25,CM,2026-08-24,2026-08-31,https://www.aviasales.com/search/MIA2408MOC31081?t=CM17875742401787670300001541MIAPTYCNFMOC17882028001788302880001728MOCCNFPTYMIA_ca2ae28c350859d338127559edb3ad55_55812&search_date=09082026&expected_price_uuid=019fe672-e772-8040-2fe8-b3a59a8142f0&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=f7xRWMIZYkLxaa-kRwWI0Q&expected_price_source=share&expected_price_currency=usd&expected_price=684&marker=741311,
2026-08-14,NBC,"Nizhnekamsk, Russia",LAS,1444,1927,25,AS,2027-03-01,2027-03-04,https://www.aviasales.com/search/LAS0103NBC04031?t=AA18039098401804089600002336LASSEALHRSTNSAWVKOSVONBC18041778001804272600002240NBCSVOVKOSAWISTLHRLAS_e67c4d9ee7acf7264be1e2a9bd18e556_119704&search_date=13082026&expected_price_uuid=019ff91c-2763-8030-ec16-2633e2d4bb7f&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=obrOMId1YGSnN6Xo7KEMxg&expected_price_source=share&expected_price_currency=usd&expected_price=1444&marker=741311,
2026-08-14,GPS,"Baltra, Ecuador",BOS,789,1053,25,AV,2026-09-07,2026-09-14,https://www.aviasales.com/search/BOS0709GPS14091?t=AV17887998001788863400001180BOSSALUIOGPS17893911001789456200000965GPSUIOBOGBOS_879f3cfbb506c1e15fb6b8e7e6a01825_65394&search_date=12082026&expected_price_uuid=019ff7d8-13d8-8040-2cad-39af7ab49ef9&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=RTMdlCwZ8N5pRwoas-xscA&expected_price_source=share&expected_price_currency=usd&expected_price=789&marker=741311,
2026-08-14,CUN,"Cancun, Mexico",ORD,128,168,24,Y4,2026-09-09,2026-09-14,https://www.aviasales.com/search/ORD0909CUN14091?t=Y417889393001788987780000808ORDMEXCUN17893845601789430760000770CUNBJXORD_1659b579e05d98f7e77f9a8e6eb58f38_10573&search_date=12082026&expected_price_uuid=019ff7a8-3560-8040-2c92-34d00c1bb014&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Fs6Ue7NySo7OEN3MW-khvQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=128&marker=741311,
2026-08-14,SGN,"Ho Chi Minh, Vietnam",LAX,414,544,24,OZ,2026-08-23,2026-09-06,https://www.aviasales.com/search/LAX2308SGN06091?t=OZ17875260001787655600001320LAXICNSGN17886963001788714600001145SGNICNLAX_e00694a6b1bbf979f9b6ae618961989d_34076&search_date=07082026&expected_price_uuid=019fde69-b9af-8040-680a-02ba947a6b0f&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Q5Ej1mLW9cg-gAl56N0gsg&expected_price_source=share&expected_price_currency=usd&expected_price=414&marker=741311,
2026-08-14,FLN,"Florianopolis, Brazil",MCO,663,872,24,G3,2026-10-26,2026-11-04,https://www.aviasales.com/search/MCO2610FLN04111?t=G317930490001793128200001260MCOBSBGIGFLN17937690001793806200000740FLNBSBMCO_be74a6e18ee03995afa91166c0e4fd46_54955&search_date=13082026&expected_price_uuid=019ff892-66af-8040-2884-21e538c80bbf&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Ve17cicp7jdWmLEcEg-kGQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=663&marker=741311,
2026-08-14,SOF,"Sofia, Bulgaria",IAH,485,641,24,UA,2026-11-13,2026-11-27,https://www.aviasales.com/search/IAH1311SOF27111?t=UA17945877001794680400001065IAHMUCSOF17957607001795788000000935SOFFRAIAH_088f4d4fd20d2b52fa81bad8f054bdf8_39980&search_date=11082026&expected_price_uuid=019ff1a0-ad3c-8040-a737-321a204ddd44&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=kwhfS1lMmjDDQgpJPO2YDw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=485&marker=741311,
2026-08-14,CGK,"Jakarta, Indonesia",PHX,578,763,24,KE,2026-10-17,2026-11-15,https://www.aviasales.com/search/PHX1710CGK15111?t=KE17922189001792370700001690PHXSEAICNCGK17947794001794835020001767CGKICNLAXPHX_2a73df68b33ac8a02445900a2e6a8322_47151&search_date=09082026&expected_price_uuid=019fe7d7-2cf1-8040-aafc-e9b86af7d654&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=xRy5i7Gwg-Gh-9QenbC1Iw&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=578&marker=741311,
2026-08-14,PHC,"Port Harcourt, Nigeria",DFW,1028,1354,24,LH,2026-11-13,2026-12-29,https://www.aviasales.com/search/DFW1311PHC29121?t=UA17945865001794683400001195DFWFRAPHC17985771001798710120002637PHCFRAORDDFW_57f41b929d0afeba303ebea4ce29ab63_85399&search_date=13082026&expected_price_uuid=019ffcce-0a54-8040-6e13-37b92ddf9dd8&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=1yUD0gHnmgZkWLNVztVbtA&expected_price_source=share&expected_price_currency=usd&expected_price=1028&marker=741311,
2026-08-14,ATQ,"Amritsar, India",ORD,886,1165,24,AA,2026-08-30,2026-09-12,https://www.aviasales.com/search/ORD3008ATQ12091?t=QR17881074001788248100001715ORDJFKDELATQ17891841001789225500001320ATQDOHORD_0d64563bbb9891318e62d5c587864540_73626&search_date=13082026&expected_price_uuid=019ffd65-93d0-8040-24ec-b3ba5f306b84&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=wQP620uVvnDxr_crgfG2gw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=886&marker=741311,
2026-08-14,TSR,"Timisoara, Romania",IAD,815,1067,24,TK,2026-10-01,2026-10-12,https://www.aviasales.com/search/IAD0110TSR12101?t=TK17908605001790968800001385IADISTOTPTSR17918226001791891000001560TSROTPISTIAD_56e4c9cf40df1d40c921e892037797ad_67198&search_date=11082026&expected_price_uuid=019ff15e-ddd9-8040-6db4-9ee1a60f905b&static_fare_key=TY%7CP0%7CH1%7CL1_1_46%7CCH0%7CR0%7CTBC1&itinerary_key=5boZWadi4-bLHtVg7TJS-A&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=815&marker=741311,
2026-08-14,MHH,"Marsh Harbour, Bahamas",MIA,365,479,24,UP,2026-08-20,2026-08-23,https://www.aviasales.com/search/MIA2008MHH23081?t=UP17872551001787298600000725MIANASMHH17874732001787510100000615MHHNASMIA_01c4c07b3bc41ddeedd9fb26bd772009_29816&search_date=09082026&expected_price_uuid=019fe766-e86c-8040-6075-16700faa01d5&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=bRhYx1eNqxWgyG8SPvSCgg&expected_price_source=share&expected_price_currency=usd&expected_price=365&marker=741311,
2026-08-14,KTM,"Kathmandu, Nepal",CVG,758,984,23,AS,2026-10-01,2026-10-31,https://www.aviasales.com/search/CVG0110KTM31101?t=QR17908801201791123300003468CVGSEADOHKTM17934684001793567160002291KTMDOHSEACVG_15663abc9d7b4352efae45ef8bc9b777_63714&search_date=14082026&expected_price_uuid=01a0008a-0b0b-8040-a5ff-5f5d4fe8ef4d&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=sdYSMIBKbDLZShFnftHNfw&expected_price_source=share&expected_price_currency=usd&expected_price=758&marker=741311,
2026-08-14,STI,"Santiago, Dominican Republic",FLL,163,212,23,B6,2026-11-13,2026-11-16,https://www.aviasales.com/search/FLL1311STI16111?t=B617945733001794583980000118FLLSTI17948473801794851640000131STIFLL_7e15ca1a5eb23df03d3617a8132306dc_13473&search_date=12082026&expected_price_uuid=019ff3f1-a040-8040-638d-7dfa1e49fb4f&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=3AvKtFH8x-cxo465D4pNuw&expected_price_source=share&expected_price_currency=usd&expected_price=163&marker=741311,
2026-08-14,CRK,"Angeles City, Philippines",SAN,547,709,23,AS,2026-08-23,2026-09-30,https://www.aviasales.com/search/SAN2308CRK30091?t=BR17875151401787655600001441SANSFOTPECRK17907696001790809140001559CRKTPESFOSAN_1c774b23008200bb505af37aefb21e62_45025&search_date=09082026&expected_price_uuid=019fe585-ac9b-8040-af5c-41436df69b42&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=MSni3HDGPSOtM_AHPpcfJg&expected_price_source=share&expected_price_currency=usd&expected_price=547&marker=741311,
2026-08-14,CAG,"Cagliari, Italy",IAD,655,847,23,LH,2026-10-15,2026-10-29,https://www.aviasales.com/search/IAD1510CAG29101?t=UA17921028001792172700000805IADMUCCAG17933070001793378100001485CAGSTRMUCIAD_7f08c4c3bbb773d618976570393f35aa_53924&search_date=07082026&expected_price_uuid=019fde1e-bbc6-8040-2fb6-17baa7bec7fb&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Gu3_kJ615O_bRitHjeoBUw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=655&marker=741311,
